0,Sentiment
dra claudia presidenta,5
entienda chavisa claudia openhimer xochil barbie maine blue bettle,1
pues morena beberia ganar,5
puras mentiras tal claudia dice inmoral importa sucio vendido,1
xochitl solo quiere echar tierra claudia voten maynez maynez xochitl estan junto ven,1
ver poner querido presidente amlo v pena nieto,1
va ganar claudia segundo maynez tercero xochitl,5
kks mirda lacr ma grande mexico carcel kks maldita familia clan morena ladron corrupt morena,1
queremos presidentas claudia sheinbaum pardo xochitl galvez viejas arguenderas,1
claudia sheimbaum ma seria nome da ninguna confianza siento va vender pais va devaluar peso,1
rata morena nadie cree,1
comunistas quieren poderes hacer quieran peligro loco voto morena voy xochitl,5
ocurrencias gobierno morena,1
va ganar claudia,5
pues morena beberia ganar,5
puras mentiras tal claudia dice inmoral importa sucio vendido,1
xochitl solo quiere echar tierra claudia voten maynez maynez xochitl estan junto ven,1
ver poner querido presidente amlo v pena nieto,1
va ganar claudia segundo maynez tercero xochitl,5
kks mirda lacr ma grande mexico carcel kks maldita familia clan morena ladron corrupt morena,1
queremos presidentas claudia sheinbaum pardo xochitl galvez viejas arguenderas,1
ahora resulta claudia va ganar mayor porcentaje amlo crea abuela,5
claudia sheimbaum ma seria nome da ninguna confianza siento va vender pais va devaluar peso,1
rata morena nadie cree,1
comunistas quieren poderes hacer quieran peligro loco voto morena voy xochitl,5
claudia sheinbaum futura presidenta,5
ocurrencias gobierno morena,5
va ganar claudia,1
segun encuesta comprada morena,1
pues morena beberia ganar,5
puras mentiras tal claudia dice inmoral importa sucio vendido,1
xochitl solo quiere echar tierra claudia voten maynez maynez xochitl estan junto ven,1
ver poner querido presidente amlo v pena nieto,1
va ganar claudia segundo maynez tercero xochitl,1
xochitl solucion narco gobierno aprendis dictador alibaba obrador chairos morenitas,1
dios quiere morena vaya bola corruptos dimos cuenta,1
voto masivo claudia,5
vamos apoyo total claudia,5
da confianza persona solo miente igual dictador obrador morena bay,1
solo voto morena partidos,1
claudia,1
reforma vendiendo morena cuales propuestas jovenes quieren maynez,1
arriba claudia,1
buey corrupto compadre lopez abrador guerra sucia hecha partido morena puede esperar,1
eeeee correccion encuestas sra x dra claudia si cierto ventaja cambio ricardo amlo inflada favor anaya,1
kks mirda lacr ma grande mexico carcel kks maldita familia clan morena ladron corrupt morena,1
viva morena claudia,5
rata morena nadie cree,1
ocurrencias gobierno morena,1
acuerdo claudia sheinbaum presidenta,4
va ganar claudia,5
voy votar claudia,5
quede claudia presidenta,5
si piense morena anlo pondria banda presidencial oposicion mandaria antolin don rona,2
arriba proxima presidenta claudia sheinbaun arriba t arriba morena,5
xochitl solo quiere echar tierra claudia voten maynez maynez xochitl estan junto ven,1
ver poner querido presidente amlo v pena nieto,2
morena,5
va ganar claudia segundo maynez tercero xochitl,3
claudia presidenta,5
voto claudia,5
compara kkgo morena miwrdamorena,1
ojala gane claudia va llevar ruina ven,1
candidata q va seguir robo obrador,1
claudia propuestas si propuesta amlo dio,3
claudia dictadura,1
amonooos claudia,1
sheinba m narcocandidata,1
amlo vayas,1
claudia sheimbaum mejor,5
claudia votare ty duda mejor,4
unica propuesta claudia continuar destruyendo pais dice entendible pueblo pura basura,1
votar morena va ser muerte verdad,1
claudia presidenta claudia fox horror,1
vota menos peor cuerda claudia,2
vamos morena,5
dr claudia,5
claudia presidenta,5
claudia presidenta,5
vengo futuro debate do claudia maynez,3
claudia mejores real propuestas cochil solo ilusionas,2
claudia presidenta,5
mirena regala dinero gente feluz compra votos frente ine,1
voto masivo claudia,5
mucha razon asi atacaron lopez gano,3
claudia shembaun siga legado amlo futura presidenta mexico,5
vamos claudia,5
claudia,5
claudia presidenta,5
cierto xochitl cierto gente vota propuestas claudia hacen viejito diga criterio propio solo saben decir viva t,1
morena,5
senor clave cambios si claudia gana,3
claudia presidenta,5
claudia presidenta,5
parecer creo serum mismo anaya sumandole anaya meade xochitl claudia creo obtendra cantidad similar presidente,2
siento asi serum ocasion millones votos diferencia si morena debe echarle ganitas estatal mucha ratita brincando filas,1
municipal estan representantes desprecio groseros fifis critica presidente morena debe reformular bien si quieren seguir ayudando pais ano,1
toda familia claudia,5
plan c c claudia,3
compro morena,1
claudia,5
claudia,5
familia claudia ma preparada antecesor comprometido mexico,5
claudia presidenta,5
vamos morena plan c voto masivo claudia schembau,5
vera urnas digan digan xochitl ganara acaso ven eventos xochitl siempre lleno cambio claudia sola acarreados solamente,1
ver da trabajo amlo acabe sector empresarial,1
jajaja cree q pierde ma empresario trabajadores trabajador trabajo si empresarios decidieran serrar empresas amlo convertiria empresas vienestar,1
traidor patria mexicana si escribe mal ensena errores nacer poreso morena viva almo,1
obviamente tambien empresario merece algun incentivo quintana roo isn morena,5
confundas puede bajar jornadas asi ma empresas generan mile empleos debe trabajar equipo imponiendo rata lopez contesto increible,1
aprendieron bien manipulador amlo afortunadamente habemos gente justa honesta inteligente caemos juegos sucios cesar cesar dios dios analogia,1
patron claudio x gonzalez,1
cree empresarios precios bajen morena subirle impuestos empresas obviamente tmb necesitan subir precios,1
claudia presidenta plan c,5
debate do maynez partido morena,1
claudia,5
vamos claudia viva cuarta transformacion,5
voto masivo morena gobierno pueblo viva mexico viva pueblo,5
vamos claudia,5
claudia,5
da razon nadamas hablas morena,1
dividir si xochilt ganaracuando preferian anular voto votar xochiltahorita opcion medio normal coggupta claudia vive amlo,1
mexico misma economia paises claudio contesta pregunta,1
mire usted vote libre hacerlo unico ano ma estara morena poder,1
jajajaja mira bro pasaste ano pagando pri retacaba impuestos demas ahora aguanta morena creo justo,1
neta ustedes viven fantasia amlo quiere mantener pobres,1
deja llorar seguira morena aunque quieran aca escucho llanto ahora dilo arrodillado jajajajaa,1
cree va terminar pasando vienen feo tiempos morena,1
cree empresarios precios bajen morena subirle impuestos empresas obviamente tmb necesitan subir precios,1
pues parece dice amlo comunismo pueblo hijos familiares amiguis encanta lujo capitalismo quiere empresarios regalen,1
sabes wue comunismo claudia stalin mexicana ah sabes googlealo,1
pues amlo gusta gente aspiraciones conformistas dependientes alaben asi entonces hagas sabiondo hermano atolini,1
dije comentario anterior solovino quiero conformista quieren estudiado ma progresado mantenerlos pobres estrategia amlo,1
claro voy toda vida laboral contribuido impuestos amlo maneja presupuesto nacional so regala dictadores hace mala administracion,1
carlos slim empresario amado amlo fundacion cursos buenos gratis superarte actualizarte eugenio garza sada primero infonavit dar vivienda digna traba,5
dr simi cubierto negligencia abandono amlo poblacion ofreciendo consultas medicinas baratas accesibles pueblo pobre bueno usa voten,1
lugar contestar datos real descalificas hablar perfil amlo requiere,1
licenciada maestria estudiando doctorado ma seguimos amlo asi gente trabajadora estudios muchas aspiraciones obradoristas,1
amlo dijo inventando tantos estudios estaria indignada tmb dijo solovinos tenia darles comida igual animalitos dijo,1
tocaya mexico nivel paises amlo prefirio regalar dictadores invertir salud educacion vialidades,1
amlo dijo saco contexto defenderse sube disque verdadero video asi sencillo,1
amlo vino darles dignidad escuela dinero llegaba presidencias municipales ahora llego consejo padre familia junto servidores nacion jovenes,1
amlo sido pesimo administrador aifa solo tren maya muchas falla refineria tmb produce aparte regala centroamerica serio pesimo gobierno,1
tlc ayudo mexico socio comercial unidos canada hoy usa acusa gobierno amlo favorecer narco,1
ximena problema solo escuchas mentiras amlo ano campana claudia endeudado pais billones peso prestamos,1
hoy mayor robo selgamex titular protegido amlo menos metio rosario roble carcel,1
libros mugrero habia libro matematicas hoy tercera parte libro salimos reprobados ka prueba pisa hizo amlo salirse medicion internacional mej,1
amlo quiere progresamos quiere perpetuar poder fidel castro hugo chavez dejaron poder,1
ximena aguililla poblado ejercito lugar defenderlos escolta dejaran casas trabajos amlo pinta pais maravilla miente dientes,1
ximena problema solo escuchas amlo datos estrategia reconocer errores asi mantenido imagen mantenido diciendo mentiras narcopreside,1
dios ximena ano electoral pidio amlo trave diputados paleros morena mayoria prestamo billones peso ma pedido sexenio llena,1
cree sale dinero becas apoyos etc bolsillo amlo impuestos empresario pequeno grande,1
seguro morena subio impuestos subir precios ayuda da morena muela jsjaja,1
ay gente apoya morena so quiera educacion basica asi votan,5
hizo obrador diste cuenta,1
si solo entiendes datos pueblo sigue igual dinero bolsillos lopez beltran,1
asi dijo voto masivo morena si queremos mexico cada vez mejor,5
rico rico slim salina pliego amlo apoya pequenas medianas empresas gente talonea diario,1
haz visto amlo apoya salina pliego si condono deuda sat pina prianrd,1
principio sexenio amiguito tv azteca patrocinaba publicidad morena,1
jajajajajajaja amlo amigo salina pliego jajajajajajajajaja,1
mentira televisoras jamas apoyaron obrador tapadera prian,1
pina verdad votan morena,5
despues hijo amlo aparecio palco azcarraga,1
hablas argumentosinvestigare cuantos contratos amlo salina,1
nmms si slim hizo ma rico gracias contratos morena,1
amlo familia tambien capitalistas solo gente mexicano viven pobreza esperando pension beca contratos millonarios fraudes fiscales,1
amlo q da tarjeta q nini apoyas q haga gente inutil mismo paso venezuela preguntales casi pais aqui trajo ahora quiere pagarles sobra dinero,1
cuales rico clase alta genus empleos misma destruyendo obrador,1
exactamente li pobres aumenten impuestos acostumbrados perdon groseria madres votaria prian vamos morena,1
exacto siempre ah sabido x rico apoyan estan amlo ref primero pobres,1
amlo sigo igual pobre mejoro,1
dicho kenia lopez rabadande clase medium arriba,1
xochilt dio lado trabajador dio lado empresarios viva claudia,5
viva morena claudia presidenta,5
cree empresarios precios bajen morena subirle impuestos empresas obviamente tmb necesitan subir precios,1
chairo mal agradecido deberias agradecer gracias empresarios mexico ah ido quiebra regaladora dinero da amlo jovenes emborrachen,1
populista morena demasiado incoherente comentario,1
paga nadie trabajo gano buena feria voto toda familia vamos morena claudia sheinbaum plan c,5
bueno ganas bien deberias saber pasa dan poder solo partido pri asi serum si ganan priistas manosos morena,1
amlo trabajado pueblo q cartel prian ine scjn inai empresarios corruptos an dejado hacer ma pueblo q mexico vives entonces,5
ah tal morena queriendo regalar ma dinero si si pais endeudado regalando ma dinero cree afores acabaron dinero,1
q amlo hace dejar apoyar empresas llevarse dinero rico osea hijos,1
jajajajajaja bueno escuche tiempo voto pa morena,1
dictadura quitarte libertad hablar gobierno quiere hacer amlo quitarte propiedad privada quiere amlo comprar pueblo pobre limosnas dejarlos servic,1
wey tratate amlo dicho va quitar propiedad privada falso libertad expresarte ofendiendo ala gente apoya amlo hablas neta tratate,1
jajajaja dijo bueno primero ver trabajadores creeme habria grandes empresas vamos claudia presidente mexico,5
si inteligente apoyaria claudia usted libre denigrarse apoyando elite prian,5
claro pensar empresarios voto prianrd morena,1
tan mal ahora q amlo quito,1
afores q hoy amlo clavando,1
nunca siempre entrego ahora amlo anda moviendo constitucion clavarse dinero trabajo asi impuesto,1
entonces conoces puro corre top amlo empresarios ta ra,1
pues nose amlo mendigar mediocres empresarios pasarle alto incarnos hicieron ultimos ano si mira grandes empresas paga impuestos,1
cree si empresa premiada prospera rubro competido mexico piensa dime vivieron hijos amlo dime piensa,1
empresaria va saber dice amlo bu rro cree,1
amlo nunca llevo viveres medicinas gente alejada jamas prometio j d ma,1
asi ma facil ma emprendimiento habra mexico basta trabajar trabajar impuesto hoy ganan desvian dinero erario publico hijos amlo,1
apollo claudia viva morena rratas prianrd,5
