0,Sentiment
checa dice dice maynez sheimbaum xochitl hablan mismo maynez realmente habla problemas nadie,3
mejor morena prian mas cola pisen maynez,2
digo morenista panista asi dos partidos hecho dano pais mayoria gente va votar voto comprado morena aparte ven,2
voto morena comprado,2
si bien estudios mas impresionantes claudia nivel presidencia maynez mas preparado cargo,3
supuesto claudia,3
checa propuestas maynez mejores propuestas puntos vista claudia xochitl juntas,3
creo claudia,3
maestria administracion publica politica relaciones internacionales derecho constitucional derechos humanos claudia fisica ver,3
multaron claudia sacar recursos ilicitos campanas,2
doctora claudia obviamente,3
claudia sheinbaum proxima presidenta,3
claudia presidente vamos morena siga,3
entiendo quejan panistas si claudia mismos patrones xochitl partido democrata gr ngo,2
ademas partido queria enviar samuel garcia prefirio abandonar cargo gobernador,2
claudia presidenta,3
checa propuestas maynez mejores propuestas puntos vista claudia xochitl juntas,3
hablas muchas propuestas propone maynez llevo cabo claudia tiempo gfa gobierno,3
claudia presidenta,3
checa propuestas maynez mejores propuestas puntos vista claudia xochitl juntas,3
claudia tampoco,2
termino carrera dicen osea q tardo anos terminar ingenieria mientras claudia tiempo tenia ingenieria maestria doctorado,2
millon morena victoria siempre morena,4
convenciste voto claudia sheinbaum pardo,3
si amlo mando hacer creo q hijos sobrinos harian responsables xichilny prian,2
voto claudia sheibaum proxima presidenta,3
razon pidele beca morena termines primaria,2
si solo personas idiotas xke inteligentes vamos dr claudia presidenta,3
vamos claudia,3
junio votar claudia clara,3
ver eso morena va ganar,3
exacto junio claudia julio botarga,3
alegria da miles votos morena perdiendo campeche l s padres madres buscadoras,2
entonces apolla morena total mismo pri facil resolver tema,2
morena claudia presidenta,3
arriba claudia,3
junio votaremos claudia,3
cuantos los demas futura presidenta claudia sheinbaum pardo mas inteligente apata gobernar,3
waauuu convenciste votare morena claudia gracias,3
arriba morena,3
morena voto masivo,4
claudia presidenta,3
vemos junio vamos morena,3
igual morena partidos,3
gracias cien morena,3
arriba claudia,3
claudia shehuman,2
desesperados estan sucios son nunca dudaria saboteo ustedes voto duro morena van superar,2
voto masivo claudiaaaa,3
voto morena plan,3
voy votar x morena,3
supone q decia q hijos figuras publicas debian tener privacidad hablaron hijos aaa amlo si puede,2
amlo hacia mismo impuso reglas ahora quiere tumbar conveniencia cool ahora van dice ine malo,2
siempre sacan cosa importante casa gris hijo lopez obrador hicieron presidentes ahi va dejar hacer,2
pues estan controlando tambien poder judicial morena jajajajajaj,2
prian morena misma basura corrupta,2
aqui gobierna morena aun prian,2
ojala quede xochilt vayan hijos amlo,2
poder amlo solo recuerda tiempo alito votar favor gn ir carcel amlo dejara paz,2
voto masivo morena,3
plan morena claudia presidenta,3
si tren maya refineria morena sirven exactamente mismo estela luz,2
brooo iguales morena peor,2
grave sigue claudia presidenta,2
genial ahora si convencido votar claudia sheinbaum pardo,3
claudia presidenta,3
voto masivo morena,4
arriba claudia sheinbaum,3
convencieron voto claudia sheinbaun,3
claudia presidenta,3
valiendo madres xd,2
chihuahua claudia sheinbaum,3
apoyo total claudia sheinbaum plan al continuidad,3
claudia sheinbaum,3
viva claudia voto viva morenaaa,3
confiamos plenamente claudia sheinbaum,3
toco verlo nadie conto mitin claudia sheinbaum marzo plaza independencia san juan rio qro llena autobuses acarreados,2
equivocas mismo viejillo narcos financien corcholata ciudadanos queremos cambio aportemos terminar satrapas corruptos morena xochitl,2
perder viva claudia,2
pide dinero pueblo conocimiento menos presupuesto prian gastaron dinero golpear amlo,2
plan claudia presidente mas ayuda pueblo,3
claudia presidente,3
si claudia moviera suburbans,2
luego pierden jejeje ido morena julio jajaja,2
calva vas quedar claudia gane,2
claudia presidenta,3
claudia nuetra presidenta,3
millones segalmex insabi mas millones aparecen etc morena diras,2
vamos claudia,3
que vamos claudia sheinbaum,3
voy claudia,3
amlo anos campana gaste gaste presupuesto,2
votar morena despertar,3
junio vas morena voto mas xochitl presidenta vida verdad libertad,3
voto claudia,3
vas presidencia vamos claudia,3
escladia toda profesional amo claudia,3
junio queda morena anos mas el julio votar xochitl,3
momo razon mexicanos queremos cambio por vamos morena anos mas,3
comiste coma voto mas xochil viva morena,3
jajja xochitl queremos presidenta mexicanos abran ojos hora morena prian debera ganar traera mas corrupcion,3
deberias morena xochitl cada idea loca vdd respeta ideas cada voto libre secreto pues espero gane morena,3
favor votemos xochitl digamos morena busca desaparecer ine inai poder judicial poder ejecutivo si gana morena ara asegurado venezuela,2
asi es fuera morena,2
si voy votar morena voy dar voto prian,2
ninguna manera amiga momo claudia sheimbaum presidenta,2
si voy votar morena va botarga,3
voto claudia,3
asi contesta doctora claudia sheinbaum,3
papas sepan dar estate quieto hijos cosa padres responsables conductas buenas malas hijos gobierno,2
woeii escucharla hablar da paz refleja respeto educacion vamos claudia ganar,3
voto claudia sheinbaum,3
vamos claudia confies apoyo,3
toda dama doctora claudia,3
claudia sheinbaum persona super preparada ser presidenta ahora politica anos,3
claudia sheibaum presidenta plan morena,3
viva claudia,3
vamos morena claudia,3
orgullo sra presidenta claudia sheimbaum bien vamos cuarta transformacion,3
futura presidenta claudia,3
qe pone presidenta morena tenia qe ser,3
claudia presidenta,3
dra claudia sheinbaum presidenta,3
plan claudia,3
claudia mismo practicamente dice mismo amlo,3
claudia viva mexico,3
das comentario senal votaras claudia sheinbaum pardo gracias abrazo,3
mil corazones claudia voto masivo morena,3
claro claudia va,3
cien claudia,3
claudia sheinbam proxima presidente,4
exacto bien dicho hace anos asi funciona este gobierno amlo sacando luz,5
caso amlo llego jefe gobierno millonario hoy dia presidente conoce empresa solo tiran hijos llevo anos campana mitines etc,2
claudia proxima presidenta mexico morena plan c,4
solo pregunta hagan ilusiones voy votar claudia,3
voto masivo morena,5
vamos morena,5
traman dinero gente inviten familiares votar morena vaya ser compren votos ine trife demas,2
mucha gente va confiar saldra votar paso amlo votos haga dificil poner votos falsos,3
segun cerca claudia espero verdad,3
traman saben bien votos posibilidad quizas dinero mejor dan sobornos votar masivo morena,2
claudia mas,4
claudia claudia,4
viva claudia,5
sacaron dejaba abajo claudia,2
si claudia cabeza,4
claudia sheinbaum precidenta,4
escritura amigo das cuenta clase seguidores van morena,3
claudia manuela lopez obradora,3
alguien mas noto dra sheinbaum limito hacer propuestas dos hecharle tierra amlo,4
si madura trata ver mejor futuro mexico criticar presidentes vamos claudia,4
exacto vamos caludia,4
si xochitl todavia diciendo echara culpa lopez obrador,2
mejor ganan andan usando misma tecnica amlo,2
vota claudia,4
claudia sheinbaum mujer educada estudiada nesecitamos mexico,5
asi doctora claudia humana excelente mujer conozco persona,5
vamos doctora claudia sheinbaum,5
dra claudia presidenta,5
claudia sheinbaum,4
voy claudia sheinbaum,4
claudia sheinbaum si da propuestas,4
arriba transformacion,4
claudia unica propuesto revocacion mandato asi deberian ser todos si estan haciendo queremos salgan,4
claudia duda,3
veamos claudia sheinbaum,4
claudia sheinbaum es mejor opcion,4
siga carrup siga transformacion voto claudia,4
claudia solo leyendo,3
ella preparo discurso demas solo hablan mal morena jaja,2
totalmente acuerdo sueltan discursos dos unico dicen morena morena morena,2
bueno puede decir morena,2
xochtl usa pantallas aparte dice ahi escribio diferencia claudia escribe propias palabras,3
claudia mejor opcion bien preparada humildad q sr presidente amlo plan vamos morena vamos claudia,5
claudia pelear xochitl apoyo naranja,2
claudia rugal,2
dra claudia plan c,3
vez hecharle o siempre morena morena mejor digan pueblo mexico va hacer firmenlo,2
claudia dio propuestas,4
claudia sheinbaum yo apoyo,4
claudia sheinbaum unica dio propuestas dos solo atacaron,4
claudia sheinbaum presidenta,4
claudia sheinbaum parece presidenta,4
claudia sheinbaum pardo presidenta,5
vamos claudia ganaremos,5
cortan parte xochitl dice echara culpa amlo parezca dice si,2
quiero claudia presidenta,4
claudia sheimbaum respuesta,2
claudia calle soportar,2
claudia boto ellaaa,4
voy claudia,4
claudia aunque duele compadre,2
vamos claudia,4
vamos claudia,4
presidenta claudia,4
claudia presidenta,4
siempre supo principio primera vez historia opocision trae nada tiene camino libre sheinbaum,4
morena toca gobierne izquierda menos sexenios clara claudia vengan mientras sigan ideales movimiento,3
mejor presidente mexico bendiciones amlo,5
honor claudia clara hoy,5
claudia presidenta,4
andas adelantando estimado lanultima palabra morena,2
vamos claudia,4
dicen prianistas morena nadando corriente vamos mejor antes viva,3
morena pt verde sigue seguira arrasando,5
millon claudia morena,4
vamos claudia,4
mejor claudia,4
vamos claudia,4
claudia presidenta,4
candidata quiere siga corrup transformacion,4
sabes cosa claudia equivoco xochil dicho abiertamente xz,2
y hermana persona distinta hermanos hijos amlo robado beneficiado ahi si callan no,2
sensibilidad solo decia claudicar propuso,3
si dices vamos claudia,4
claudia presidenta,4
ede mensaje pirateo el mismo discurso amlo hace anos,2
senor color piel deberia votar morena,2
aprendes hizo amlo,2
pues mas encuestas va arriba claudia sheinbaum comparacion,4
xochitl rento estadio claudia obvio lleno mas zocalo,2
claro apoyo total claudia,5
mas millones merenistas votaremos claudia presidenta,5
familia tampoco ella nosotros vamos claudia sheimbaum presidenta mexico,4
ora nomas creo voy claudia,2
habla mexico vieja voy claudia,2
pegdon yo claudia digas,2
course claudia sheinbaum primera nombre obradorista casta emperatriz mexico lider suprema azote corrupto,2
si compran ala hora voto jaja puro morena,2
concuerdo tigo claudia sheinbaum pardo,2
si acarreados claudia gana beca ninguna ayuda voy morena,2
dolio tremendo apoyo claudia ja,2
animo dejen tirar veneno priistas sabemos molesta pueblo claudia modos asi vida amor amor paga,4
dilo muchas veces creas obvio claudia,4
amigo tirar hate verdad claudia mejor preparada xochitl independientemente partido,4
bueno candidata dijo va seguir corrupcion perdon transformacion,2
bot creen votan traes puro sueno mijo arriba doctora claudia,4
hace bien viste paso claudia,4
mensaje si pasa criticando morena mas siquiera dar propuestas,2
claudia presidenta,4
mensaje tirarle dr clauda sr obrador,2
mames dice q mas muertos gto gobernador pan,2
claudia dieron lados,2
claudia ningun tipo apoyo mas ida regreso va conviccion,2
jaja bueno pues mira campeche layda seguro robo repito apoyo ningun partido si si pagaron entiendo xq sorprenden amlo pago,2
ten cuenta morenista igual reconozco errores apoyo claudia amlo layda,2
igual reconozco buenos puntos morena favor cegarse defender indefendible deprorable,2
defiendo consta gran parte amlo anos apoyando siempre ideales merecia presidencia ahora va bien,4
tan facil escribiste cegado quieres mexico mejor ahora sentido apoyas morena,2
pues hermana claudia dieron,2
pues fijate bien estan arriba ti morenita manda parejo dijo peje si dan agarra,2
jajajajja prefiero doctora claudia creerme historia ser millonaria vendiendo gelatinas,2
mas politica tu hoy dia mejor opcion doctora claudia voto ella voy decir acarreo genteyo si coherencia,4
bien pagaron representan pudimos ir claudia,2
claudia medio quede,2
pregunta obvio claudia sheinbaum,2
solovino mitomano amo,2
claudia dio nota pagado cierto jijijiji,2
verdad si mentira dieron pesos lunch pasaje promesa pavimentar entrada pueblo padres morena prian,2
ido claudia torta jugo kilo croquetas,2
tan poquito cobrado mas ahorita estan desesperados,2
quisieras igual claudia,2
copia obrador,2
penjo dan mas morena ponte listo,2
claudia equivocaste andabas perdido,2
jaja llegara dinero sra bulgara judia mexicana catolica morena junto contigo,2
arriba morena dudarlo mejor claudia,4
despierta claudia ganamos,4
viva claudia,5
amiiga respeto sigas senora xochitl puedes tapar sol dedo video estan claros claudia llevo calle x,2
claudia zochil dudad,2
vivo cd juarez voto morena,5
obligaron ir obvio voto claudia,2
sochis llego claudia ves ahora puede editar jajaja igual junio sabe acarreado,2
gentes si requerian acarreados gente apoya claudia obrador viaja conviccion apoyarlos,4
